paper_id,title,authors,year,venue,doi,pmid,arxiv_id,openalex_id,url_abstract,url_pdf,source_batch,tags_modality,tags_anatomy,tags_disease,tags_method,notes
openalex:W4313181443,C-CAM: Causal CAM for Weakly Supervised Semantic Segmentation on Medical Image,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01138,,,W4313181443,https://openalex.org/W4313181443,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|segmentation,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312436424,ACPL: Anti-curriculum Pseudo-labelling for Semi-supervised Medical Image Classification,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02004,,,W4312436424,https://openalex.org/W4312436424,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312694282,Affine Medical Image Registration with Coarse-to-Fine Vision Transformer,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02017,,,W4312694282,https://openalex.org/W4312694282,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|transformers,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312280786,FIBA: Frequency-Injection based Backdoor Attack in Medical Image Analysis,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02021,,,W4312280786,https://openalex.org/W4312280786,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312749457,M3T: three-dimensional Medical image classifier using Multi-plane and Multi-slice Transformer,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02006,,,W4312749457,https://openalex.org/W4312749457,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|transformers,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4214961286,CycleMix: A Holistic Strategy for Medical Image Segmentation from Scribble Supervision,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01136,,,W4214961286,https://openalex.org/W4214961286,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|segmentation,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4313166273,BoostMIS: Boosting Medical Image Semi-supervised Learning with Adaptive Pseudo Labeling and Informative Active Annotation,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02001,,,W4313166273,https://openalex.org/W4313166273,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4307972630,"DiRA: Discriminative, Restorative, and Adversarial Learning for Self-supervised Medical Image Analysis",,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02016,,,W4307972630,https://openalex.org/W4307972630,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|self_supervised,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312713789,What Makes Transfer Learning Work for Medical Images: Feature Reuse &amp; Other Factors,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.00901,,,W4312713789,https://openalex.org/W4312713789,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312465577,Generalizable Cross-modality Medical Image Segmentation via Style Augmentation and Dual Normalization,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02019,,,W4312465577,https://openalex.org/W4312465577,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|segmentation,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3217084439,ContIG: Self-supervised Multimodal Contrastive Learning for Medical Imaging with Genetics,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02024,,,W3217084439,https://openalex.org/W3217084439,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|self_supervised,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312464145,Closing the Generalization Gap of Cross-silo Federated Medical Image Segmentation,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02020,,,W4312464145,https://openalex.org/W4312464145,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|federated_privacy|segmentation,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312360134,ImplicitAtlas: Learning Deformable Shape Templates in Medical Imaging,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01540,,,W4312360134,https://openalex.org/W4312360134,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312682596,Which images to label for few-shot medical landmark detection?,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01995,,,W4312682596,https://openalex.org/W4312682596,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4313120528,Rethinking Bayesian Deep Learning Methods for Semi-Supervised Volumetric Medical Image Segmentation,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.00028,,,W4313120528,https://openalex.org/W4313120528,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|segmentation,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312528635,HyperSegNAS: Bridging One-Shot Neural Architecture Search with 3D Medical Image Segmentation using HyperNet,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02008,,,W4312528635,https://openalex.org/W4312528635,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|segmentation,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4313014623,Incremental Cross-view Mutual Distillation for Self-supervised Medical CT Synthesis,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02002,,,W4313014623,https://openalex.org/W4313014623,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|self_supervised,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312289809,Catching Both Gray and Black Swans: Open-set Supervised Anomaly Detection,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.00724,,,W4312289809,https://openalex.org/W4312289809,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4286908677,Adaptive Early-Learning Correction for Segmentation from Noisy Annotations,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.00263,,,W4286908677,https://openalex.org/W4286908677,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|segmentation,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312567394,Topology-Preserving Shape Reconstruction and Registration via Neural Diffeomorphic Flow,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02018,,,W4312567394,https://openalex.org/W4312567394,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312478457,Contour-Hugging Heatmaps for Landmark Detection,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01994,,,W4312478457,https://openalex.org/W4312478457,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312762144,Cross-modal Clinical Graph Transformer for Ophthalmic Report Generation,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02000,,,W4312762144,https://openalex.org/W4312762144,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|transformers,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312933394,Exploring Endogenous Shift for Cross-domain Detection: A Large-scale Benchmark and Perturbation Suppression Network,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02051,,,W4312933394,https://openalex.org/W4312933394,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312943307,Efficient Classification of Very Large Images with Tiny Objects,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.00242,,,W4312943307,https://openalex.org/W4312943307,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4312855809,Temporal Context Matters: Enhancing Single Image Prediction with Disease Progression Representations,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01826,,,W4312855809,https://openalex.org/W4312855809,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3215107017,Medial Spectral Coordinates for 3D Shape Analysis,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.00271,,,W3215107017,https://openalex.org/W3215107017,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4200633475,Come-Closer-Diffuse-Faster: Accelerating Conditional Diffusion Models for Inverse Problems through Stochastic Contraction,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01209,,,W4200633475,https://openalex.org/W4200633475,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|generative,CVPR 2022 OpenAlex source; search kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W4297249536,DeepLIIF: An Online Platform for Quantification of Clinical Pathology Slides,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.02071,,,W4297249536,https://openalex.org/W4297249536,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning,CVPR 2022 OpenAlex source; search kw=clinical; T047_modality_normalized; T048_method_normalized
openalex:W4312233661,Transformer-empowered Multi-scale Contextual Matching and Aggregation for Multi-contrast MRI Super-resolution,,2022,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),10.1109/cvpr52688.2022.01998,,,W4312233661,https://openalex.org/W4312233661,,T028_cvpr_2022_source_S4363607701,medical_imaging,,,computer_vision|deep_learning|transformers,CVPR 2022 OpenAlex source; search kw=clinical; T047_modality_normalized; T048_method_normalized
openalex:W3120430728,Big Self-Supervised Models Advance Medical Image Classification,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00346,,,W3120430728,https://openalex.org/W3120430728,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning|self_supervised,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3201906559,GLoRIA: A Multimodal Global-Local Representation Learning Framework for Label-efficient Medical Image Recognition,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00391,,,W3201906559,https://openalex.org/W3201906559,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3188064562,Recurrent Mask Refinement for Few-Shot Medical Image Segmentation,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00389,,,W3188064562,https://openalex.org/W3188064562,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning|segmentation,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3196792593,Preservational Learning Improves Self-supervised Medical Image Models by Reconstructing Diverse Contexts,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00348,,,W3196792593,https://openalex.org/W3196792593,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning|self_supervised,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3196927126,Large-scale Robust Deep AUC Maximization: A New Surrogate Loss and Empirical Studies on Medical Image Classification,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00303,,,W3196927126,https://openalex.org/W3196927126,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3204703315,Visual-Textual Attentive Semantic Consistency for Medical Report Generation,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00395,,,W3204703315,https://openalex.org/W3204703315,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3201782492,T-AutoML: Automated Machine Learning for Lesion Segmentation using Transformers in 3D Medical Imaging,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00393,,,W3201782492,https://openalex.org/W3201782492,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning|segmentation|transformers,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3202203443,CCT-Net: Category-Invariant Cross-Domain Transfer for Medical Single-to-Multiple Disease Diagnosis,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00815,,,W3202203443,https://openalex.org/W3202203443,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3158643607,Dynamic CT Reconstruction from Limited Views with Implicit Neural Representations and Parametric Motion Fields,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00226,,,W3158643607,https://openalex.org/W3158643607,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3198632145,IntraTomo: Self-supervised Learning-based Tomography via Sinogram Synthesis and Prediction,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00197,,,W3198632145,https://openalex.org/W3198632145,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning|self_supervised,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3195866476,Learning Attribute-driven Disentangled Representations for Interactive Fashion Retrieval,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.01193,,,W3195866476,https://openalex.org/W3195866476,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3146229804,Sketch2Mesh: Reconstructing and Editing 3D Shapes from Sketches,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.01278,,,W3146229804,https://openalex.org/W3146229804,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3195987654,Occlusion-Aware Video Object Inpainting,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.01420,,,W3195987654,https://openalex.org/W3195987654,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3138646989,Black-box Detection of Backdoor Attacks with Limited Information and Data,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.01617,,,W3138646989,https://openalex.org/W3138646989,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W3161264107,Move2Hear: Active Audio-Visual Source Separation,,2021,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00034,,,W3161264107,https://openalex.org/W3161264107,,T029_iccv_2021_S4363607764,medical_imaging,,,computer_vision|deep_learning,harvest src=S4363607764 year=2021 kw=medical; T047_modality_normalized; T048_method_normalized
openalex:W2942871029,Impact of Sampling and Augmentation on Generalization Accuracy of Microscopy Image Segmentation Methods | NIST,,2018,European Conference on Computer Vision,,,,W2942871029,https://openalex.org/W2942871029,,T029_eccv_segmentation_medical_gate,medical_imaging,,,computer_vision|deep_learning|segmentation,ECCV generic source; search=segmentation + medical title gate; T047_modality_normalized; T048_method_normalized
openalex:W4400880443,Neural general circulation models for weather and climate,,2024,Nature,10.1038/s41586-024-07744-y,,,W4400880443,https://openalex.org/W4400880443,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4392155415,Automated model building and protein identification in cryo-EM maps,,2024,Nature,10.1038/s41586-024-07215-4,,,W4392155415,https://openalex.org/W4392155415,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4402220065,A pathology foundation model for cancer diagnosis and prognosis prediction,,2024,Nature,10.1038/s41586-024-07894-z,,,W4402220065,https://openalex.org/W4402220065,,T031_nature_2024,biomedical_science,,,computational_biomedicine|foundation_models,T031 Nature kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4396721167,Accurate structure prediction of biomolecular interactions with AlphaFold 3,,2024,Nature,10.1038/s41586-024-07487-w,,,W4396721167,https://openalex.org/W4396721167,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4404566604,The Human Cell Atlas from a cell census to a unified foundation model,,2024,Nature,10.1038/s41586-024-08338-4,,,W4404566604,https://openalex.org/W4404566604,,T031_nature_2024,biomedical_science,,,computational_biomedicine|foundation_models,T031 Nature kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4404105438,Automated real-world data integration improves cancer outcome prediction,,2024,Nature,10.1038/s41586-024-08167-5,,,W4404105438,https://openalex.org/W4404105438,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4400949264,AI models collapse when trained on recursively generated data,,2024,Nature,10.1038/s41586-024-07566-y,,,W4400949264,https://openalex.org/W4400949264,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=artificial intelligence; T047_modality_normalized; T048_method_normalized
openalex:W4399830285,Computational design of soluble and functional membrane protein analogues,,2024,Nature,10.1038/s41586-024-07601-y,,,W4399830285,https://openalex.org/W4399830285,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=deep learning; T047_modality_normalized; T048_method_normalized
openalex:W4400944866,AI models fed AI-generated data quickly spew nonsense,,2024,Nature,10.1038/d41586-024-02420-7,,,W4400944866,https://openalex.org/W4400944866,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=large language model; T047_modality_normalized; T048_method_normalized
openalex:W4403062868,A Drosophila computational brain model reveals sensorimotor processing,,2024,Nature,10.1038/s41586-024-07763-9,,,W4403062868,https://openalex.org/W4403062868,,T031_nature_2024,biomedical_science,,,computational_biomedicine,T031 Nature kw=computational; T047_modality_normalized; T048_method_normalized
openalex:W4390734451,Illusory generalizability of clinical prediction models,,2024,Science,10.1126/science.adg8538,,,W4390734451,https://openalex.org/W4390734451,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4400313991,Unsupervised evolution of protein and antibody complexes with a structure-informed language model,,2024,Science,10.1126/science.adk8946,,,W4400313991,https://openalex.org/W4400313991,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4398250269,Single-cell genomics and regulatory networks for 388 human brains,,2024,Science,10.1126/science.adi5199,,,W4398250269,https://openalex.org/W4398250269,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4404577932,Rapid in silico directed evolution by a protein language model with EVOLVEpro,,2024,Science,10.1126/science.adr6006,,,W4404577932,https://openalex.org/W4404577932,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=artificial intelligence; T047_modality_normalized; T048_method_normalized
openalex:W4392544734,Generalized biomolecular modeling and design with RoseTTAFold All-Atom,,2024,Science,10.1126/science.adl2528,,,W4392544734,https://openalex.org/W4392544734,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=deep learning; T047_modality_normalized; T048_method_normalized
openalex:W4391428272,Computational phylogenetics reveal histories of sign languages,,2024,Science,10.1126/science.add7766,,,W4391428272,https://openalex.org/W4391428272,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=computational; T047_modality_normalized; T048_method_normalized
openalex:W4405306574,A synthetic protein-level neural network in mammalian cells,,2024,Science,10.1126/science.add8468,,,W4405306574,https://openalex.org/W4405306574,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=computational; T047_modality_normalized; T048_method_normalized
openalex:W4401416284,Design studies for clinical prediction,,2024,Science,10.1126/science.adp1063,,,W4401416284,https://openalex.org/W4401416284,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=clinical; T047_modality_normalized; T048_method_normalized
openalex:W4404349982,Sequence modeling and design from molecular to genome scale with Evo,,2024,Science,10.1126/science.ado9336,,,W4404349982,https://openalex.org/W4404349982,,T031_science_2024,biomedical_science,,,computational_biomedicine,T031 Science kw=genomics; T047_modality_normalized; T048_method_normalized
openalex:W4313555724,Machine learning–aided real-time detection of keyhole pore generation in laser powder bed fusion,,2023,Science,10.1126/science.add4667,,,W4313555724,https://openalex.org/W4313555724,,T031_science_2023,biomedical_science,,,computational_biomedicine,T031 Science kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4390673572,Machine learning interpretable models of cell mechanics from protein images,,2024,Cell,10.1016/j.cell.2023.11.041,,,W4390673572,https://openalex.org/W4390673572,,T031_cell_2024,biomedical_science,,,computational_biomedicine,T031 Cell kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4401736259,Toward a foundation model of causal cell and tissue biology with a Perturbation Cell and Tissue Atlas,,2024,Cell,10.1016/j.cell.2024.07.035,,,W4401736259,https://openalex.org/W4401736259,,T031_cell_2024,biomedical_science,,,computational_biomedicine|foundation_models,T031 Cell kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4403405969,How to build the virtual cell with artificial intelligence: Priorities and opportunities,,2024,Cell,10.1016/j.cell.2024.11.015,,,W4403405969,https://openalex.org/W4403405969,,T031_cell_2024,biomedical_science,,,computational_biomedicine,T031 Cell kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4393251580,Embracing cancer complexity: Hallmarks of systemic disease,,2024,Cell,10.1016/j.cell.2024.02.009,,,W4393251580,https://openalex.org/W4393251580,,T031_cell_2024,biomedical_science,,,computational_biomedicine|foundation_models,T031 Cell kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4403479245,Decoding the brain: From neural representations to mechanistic models,,2024,Cell,10.1016/j.cell.2024.08.051,,,W4403479245,https://openalex.org/W4403479245,,T031_cell_2024,biomedical_science,,,computational_biomedicine,T031 Cell kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4398146760,Massively parallel in vivo Perturb-seq reveals cell-type-specific transcriptional networks in cortical development,,2024,Cell,10.1016/j.cell.2024.04.050,,,W4398146760,https://openalex.org/W4398146760,,T031_cell_2024,biomedical_science,,,computational_biomedicine,T031 Cell kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4391450294,Brain-wide neural activity underlying memory-guided movement,,2024,Cell,10.1016/j.cell.2023.12.035,,,W4391450294,https://openalex.org/W4391450294,,T031_cell_2024,biomedical_science,,,computational_biomedicine|transformers,T031 Cell kw=deep learning; T047_modality_normalized; T048_method_normalized
openalex:W4401174128,Multi-layered computational gene networks by engineered tristate logics,,2024,Cell,10.1016/j.cell.2024.07.001,,,W4401174128,https://openalex.org/W4401174128,,T031_cell_2024,biomedical_science,,,computational_biomedicine,T031 Cell kw=computational; T047_modality_normalized; T048_method_normalized
openalex:W4391426452,Enabling structure-based drug discovery utilizing predicted models,,2024,Cell,10.1016/j.cell.2023.12.034,,,W4391426452,https://openalex.org/W4391426452,,T031_cell_2024,biomedical_science,,,computational_biomedicine,T031 Cell kw=drug discovery; T047_modality_normalized; T048_method_normalized
openalex:W4401010899,Translational potential of mouse models of human metabolic disease,,2024,Cell,10.1016/j.cell.2024.07.011,,,W4401010899,https://openalex.org/W4401010899,,T031_cell_2024,biomedical_science,,,computational_biomedicine,T031 Cell kw=drug discovery; T047_modality_normalized; T048_method_normalized
openalex:W4394964969,Causal machine learning for predicting treatment outcomes,,2024,Nature Medicine,10.1038/s41591-024-02902-1,,,W4394964969,https://openalex.org/W4394964969,,T032_nature_medicine_2024,clinical_translational,,,computational_biomedicine,T032 Nature Medicine kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4392947532,A visual-language foundation model for computational pathology,,2024,Nature Medicine,10.1038/s41591-024-02856-4,,,W4392947532,https://openalex.org/W4392947532,,T032_nature_medicine_2024,clinical_translational,,,computational_biomedicine|foundation_models,T032 Nature Medicine kw=machine learning; T047_modality_normalized; T048_method_normalized
openalex:W4394683903,Generative models improve fairness of medical classifiers under distribution shifts,,2024,Nature Medicine,10.1038/s41591-024-02838-6,,,W4394683903,https://openalex.org/W4394683903,,T032_nature_medicine_2024,clinical_translational,,,computational_biomedicine|generative,T032 Nature Medicine kw=machine learning; T047_modality_normalized; T048_method_normalized
